2024,ACM Comput. Surveys,"Intelligent Edge-powered Data Reduction: A Systematic Literature Review.",Laércio Pioli; Douglas D. J. de Macedo; Daniel G. Costa; Mario A. R. Dantas,https://doi.org/10.1145/3656338,null,J,no_arxiv,0
2021,Robotica,"ARCog: An Aerial Robotics Cognitive Architecture.",Milena F. Pinto; Leonardo de Mello Honório; André L. M. Marcato; Mario A. R. Dantas; Aurelio G. Melo; Miriam A. M. Capretz; Cristina Urdiales,https://doi.org/10.1017/S0263574720000521,null,J,no_arxiv,0
