2022,J. Intelligent & Robotic Syst.,"Comparing Social Robot Embodiment for Child Musical Education.",Bruno de Souza Jeronimo; Anna Priscilla de Albuquerque Wheler; José Paulo G. de Oliveira; Rodrigo Melo; Carmelo J. A. Bastos Filho; Judith Kelner,https://doi.org/10.1007/s10846-022-01604-5,null,J,no_arxiv,0
2022,J. Intelligent & Robotic Syst.,"HOSA: An End-to-End Safety System for Human-Robot Interaction.",Gibson B. N. Barbosa; Carolina C. D. Ledebour; Assis T. Oliveira Filho; Iago Richard Rodrigues Silva; Djamel Sadok; Judith Kelner; Ricardo S. Souza,https://doi.org/10.1007/s10846-022-01701-5,null,J,no_arxiv,0
