2021,J. Intelligent & Robotic Syst.,"Towards Semi-autonomous Robotic Inspection and Mapping in Confined Spaces with the EspeleoRobô.",Héctor Azpúrua; Adriano M. C. Rezende; Guilherme A. Potje; Gilmar Pereira da Cruz Júnior; Rafael Fernandes; Victor R. F. Miranda; Levi Welington de Resende Filho; Jacó Domingues; Filipe Rocha; Frederico Luiz Martins de Sousa; Luiz Guilherme Dias de Barros; Erickson R. Nascimento; Douglas G. Macharet; Gustavo Pessin; Gustavo Medeiros Freitas,https://doi.org/10.1007/s10846-021-01321-5,null,J,no_arxiv,0
2020,J. Intelligent & Robotic Syst.,"Extending Maps with Semantic and Contextual Object Information for Robot Navigation: a Learning-Based Framework Using Visual and Depth Cues.",Renato Martins; Dhiego Bersan; Mario F. M. Campos; Erickson R. Nascimento,https://doi.org/10.1007/s10846-019-01136-5,null,J,no_arxiv,0
