2023,J. Intelligent & Robotic Syst.,"A Multisession SLAM Approach for RatSLAM.",Matheus Chaves Menezes; Mauro Enrique de Souza Muñoz; Edison Pignaton de Freitas; Sen Cheng; Areolino de Almeida Neto; Paulo Rogério de Almeida Ribeiro; Alexandre C. M. Oliveira,https://doi.org/10.1007/s10846-023-01816-3,null,J,no_arxiv,0
2020,J. Intelligent & Robotic Syst.,"A UAV Guidance System Using Crop Row Detection and Line Follower Algorithms.",Maik Basso; Edison Pignaton de Freitas,https://doi.org/10.1007/s10846-019-01006-0,null,J,no_arxiv,0
