UFMG,15.8
UFRGS,11.18
FURG,8.98
ICMC/USP,8.38
UFPB,7.04
UFPE,5.33
UFRN,4.0
UNICAMP,3.93
Unisinos,3.46
UFSCar,2.93
UnB,2.8
ITV,2.26
UTFPR,2.26
PUCPR,2.19
PUC-RS,1.6
UFJF,1.6
UFSC,1.6
UNESP,1.6
UNIFEI,1.53
EACH/USP,1.2
UFAM,1.2
UFPR,1.13
COPPE/UFRJ,1.13
IME/USP,1.06
LNCC,1.06
FEI,0.8
UFAL,0.8
UNIFESP,0.8
UFBA,0.73
UFF,0.73
UFMS,0.73
DCC/UFRJ,0.4
PUC Minas,0.4
PUC-Rio,0.4
UECE,0.4
UFC,0.4
UFES,0.4
UFOP,0.4
UFPA,0.4
UFPEL,0.4
UFSJ,0.4
UFV,0.4
UNIRIO,0.4
